"TagCode"	"TagRateType"	"TR"
"055749"	"MS"	0.992054331877985
"055750"	"NonMS"	0.964995371466707
"055750"	"MS"	1
"055755"	"NonMS"	0.985444397450507
"055755"	"MS"	0.985444397450507
"055757"	"NonMS"	0.973454453815554
"055757"	"MS"	0.982095971296527
"055758"	"NonMS"	0.480137021873296
"055758"	"MS"	0.482457876071173
"055759"	"NonMS"	0.460373948444676
"055759"	"MS"	0.46148422598411
"055760"	"NonMS"	0.0320442714649575
"055760"	"MS"	0.0331091999381626
"055763"	"NonMS"	0.143167394923013
"055763"	"MS"	0.143755345612191
"055764"	"NonMS"	0.0802107449700316
"055764"	"MS"	0.0802127659574468
"055767"	"NonMS"	0.065174872738056
"055767"	"MS"	0.065174872738056
"055769"	"NonMS"	0.0683328729957997
"055769"	"MS"	0.0683645753333759
"055770"	"NonMS"	0.0683328729957997
"055770"	"MS"	0.0683645753333759
"055771"	"NonMS"	0.969329291609703
"055771"	"MS"	0.982235304878556
"055772"	"NonMS"	0.969329291609703
"055772"	"MS"	0.982235304878556
"055773"	"NonMS"	0.969329291609703
"055773"	"MS"	0.982235304878556
"055774"	"NonMS"	0.969329291609703
"055774"	"MS"	0.982235304878556
"055775"	"NonMS"	0.969329291609703
"055775"	"MS"	0.982235304878556
"055776"	"NonMS"	0.969329291609703
"055776"	"MS"	0.982235304878556
"055777"	"NonMS"	0.969329291609703
"055777"	"MS"	0.982235304878556
"055778"	"NonMS"	0.992361080447497
"055778"	"MS"	0.995073257124457
"055779"	"NonMS"	0.996075706936047
"055779"	"MS"	0.996075706936047
"055780"	"NonMS"	0.249677220961501
"055780"	"MS"	0.999878646392587
"055781"	"NonMS"	0.249677220961501
"055781"	"MS"	0.999878646392587
"055782"	"NonMS"	0.249677220961501
"055782"	"MS"	0.999878646392587
"055783"	"NonMS"	0.249677220961501
"055783"	"MS"	0.999878646392587
"055784"	"NonMS"	0.249677220961501
"055784"	"MS"	0.999878646392587
"055785"	"NonMS"	0.249677220961501
"055785"	"MS"	0.999878646392587
"055786"	"NonMS"	0.249677220961501
"055786"	"MS"	0.999878646392587
"055787"	"NonMS"	0.249677220961501
"055787"	"MS"	0.999878646392587
"055788"	"NonMS"	0.249677220961501
"055788"	"MS"	0.999878646392587
"055789"	"NonMS"	0.249677220961501
"055789"	"MS"	0.999878646392587
"055790"	"NonMS"	0.249677220961501
"055790"	"MS"	0.999878646392587
"055791"	"NonMS"	0.249677220961501
"055791"	"MS"	0.999878646392587
"055792"	"NonMS"	0.249677220961501
"055792"	"MS"	0.999878646392587
"055793"	"NonMS"	0.249677220961501
"055793"	"MS"	0.999878646392587
"055794"	"NonMS"	0.249677220961501
"055794"	"MS"	0.999878646392587
"055795"	"NonMS"	0.249677220961501
"055795"	"MS"	0.999878646392587
"055796"	"NonMS"	0.249677220961501
"055796"	"MS"	0.999878646392587
"055797"	"NonMS"	0.249677220961501
"055797"	"MS"	0.999878646392587
"055798"	"NonMS"	0.249677220961501
"055798"	"MS"	0.999878646392587
"055799"	"NonMS"	0.249677220961501
"055799"	"MS"	0.999878646392587
"055804"	"NonMS"	0.248094473097392
"055804"	"MS"	0.99581582036427
"055805"	"NonMS"	0.248094473097392
"055805"	"MS"	0.99581582036427
"055806"	"NonMS"	0.248094473097392
"055806"	"MS"	0.99581582036427
"055807"	"NonMS"	0.248094473097392
"055807"	"MS"	0.99581582036427
"055808"	"NonMS"	0.248094473097392
"055808"	"MS"	0.99581582036427
"055809"	"NonMS"	0.248094473097392
"055809"	"MS"	0.99581582036427
"055810"	"NonMS"	0.247312835363257
"055810"	"MS"	0.996206496007999
"055811"	"NonMS"	0.247312835363257
"055811"	"MS"	0.996206496007999
"055812"	"NonMS"	0.0791977488777396
"055812"	"MS"	0.0791977488777396
"055813"	"NonMS"	0.0791977488777396
"055813"	"MS"	0.0791977488777396
"055823"	"NonMS"	0.151178575649133
"055823"	"MS"	0.164899234029895
"055824"	"NonMS"	0.0464728880552275
"055824"	"MS"	0.0487980934628544
"055827"	"NonMS"	0.0485171380451655
"055827"	"MS"	0.0510139508014315
"055828"	"NonMS"	0.0309987312958872
"055828"	"MS"	0.0319989065943128
"055830"	"NonMS"	0.123238215610973
"055830"	"MS"	0.123296154594384
"055831"	"NonMS"	0.0493159157918263
"055831"	"MS"	0.0493295050282249
"055832"	"NonMS"	0.223116279972316
"055832"	"MS"	0.223213014611671
"055836"	"NonMS"	0.0519942475263089
"055836"	"MS"	0.0549171077341434
"055838"	"NonMS"	0.0486467267247373
"055838"	"MS"	0.0513782615148018
"055843"	"NonMS"	0.0495075250276753
"055843"	"MS"	0.0521395411039741
"055845"	"NonMS"	0.969202185043752
"055845"	"MS"	0.979789149326593
"055846"	"NonMS"	0.970236309856165
"055846"	"MS"	0.973777203488345
"055847"	"NonMS"	0.970236309856165
"055847"	"MS"	0.973777203488345
"055848"	"NonMS"	0.989645490856161
"055848"	"MS"	0.994978638406481
"055849"	"NonMS"	0.970236309856165
"055849"	"MS"	0.973777203488345
"055850"	"NonMS"	0.989645490856161
"055850"	"MS"	0.994978638406481
"055851"	"NonMS"	0.970236309856165
"055851"	"MS"	0.973777203488345
"055852"	"NonMS"	0.968646932717678
"055852"	"MS"	0.968646932717678
"055853"	"NonMS"	0.970236309856165
"055853"	"MS"	0.973777203488345
"055854"	"NonMS"	0.970236309856165
"055854"	"MS"	0.973777203488345
"055855"	"NonMS"	0.968646932717678
"055855"	"MS"	0.968646932717678
"055856"	"NonMS"	0.969202185043752
"055856"	"MS"	0.979789149326593
"055857"	"NonMS"	0.979999113042707
"055857"	"MS"	0.979999113042707
"055859"	"NonMS"	0.967845666880245
"055859"	"MS"	0.991771915328927
"055860"	"NonMS"	0.967845666880245
"055860"	"MS"	0.991771915328927
"055861"	"NonMS"	0.944927478296789
"055861"	"MS"	0.966663940348151
"055862"	"NonMS"	0.926088937297739
"055862"	"MS"	0.956476238378791
"055863"	"NonMS"	0.926088937297739
"055863"	"MS"	0.956476238378791
"055864"	"NonMS"	0.967845666880245
"055864"	"MS"	0.991771915328927
"055865"	"NonMS"	0.967845666880245
"055865"	"MS"	0.991771915328927
"055866"	"NonMS"	0.926088937297739
"055866"	"MS"	0.956476238378791
"055867"	"NonMS"	0.950007734749652
"055867"	"MS"	0.97436304258723
"055868"	"NonMS"	0.944927478296789
"055868"	"MS"	0.966663940348151
"055869"	"NonMS"	0.960001596211658
"055869"	"MS"	0.969701448418563
"055870"	"NonMS"	0.926088937297739
"055870"	"MS"	0.956476238378791
"055871"	"NonMS"	0.926088937297739
"055871"	"MS"	0.956476238378791
"055872"	"NonMS"	0.967845666880245
"055872"	"MS"	0.991771915328927
"055873"	"NonMS"	0.991250685029426
"055873"	"MS"	0.994066919792306
"055874"	"NonMS"	0.991250685029426
"055874"	"MS"	0.994066919792306
"055875"	"NonMS"	0.991250685029426
"055875"	"MS"	0.994066919792306
"055876"	"NonMS"	0.991250685029426
"055876"	"MS"	0.994066919792306
"055877"	"NonMS"	0.991250685029426
"055877"	"MS"	0.994066919792306
"055878"	"NonMS"	0.991250685029426
"055878"	"MS"	0.994066919792306
"055879"	"NonMS"	0.991250685029426
"055879"	"MS"	0.994066919792306
"055880"	"NonMS"	0.991250685029426
"055880"	"MS"	0.994066919792306
"055881"	"NonMS"	0.982105963263804
"055881"	"MS"	0.998978012882795
"055882"	"NonMS"	0.982105963263804
"055882"	"MS"	0.998978012882795
"055883"	"NonMS"	0.990281167866275
"055883"	"MS"	0.994202950492122
"055884"	"NonMS"	0.990281167866275
"055884"	"MS"	0.994202950492122
"055885"	"NonMS"	0.990281167866275
"055885"	"MS"	0.994202950492122
"055886"	"NonMS"	0.990281167866275
"055886"	"MS"	0.994202950492122
"055887"	"NonMS"	0.992361080447497
"055887"	"MS"	0.995073257124457
"055888"	"NonMS"	0.992361080447497
"055888"	"MS"	0.995073257124457
"055889"	"NonMS"	0.992361080447497
"055889"	"MS"	0.995073257124457
"055890"	"NonMS"	1
"055890"	"MS"	1
"055894"	"NonMS"	0.0933580790741945
"055894"	"MS"	0.093868413118387
"055899"	"NonMS"	0.174116277966745
"055899"	"MS"	0.177894175736881
"055908"	"NonMS"	0.990281167866275
"055908"	"MS"	0.994202950492122
"055909"	"NonMS"	0.995960170697013
"055909"	"MS"	1
"055910"	"NonMS"	0.998403685798644
"055910"	"MS"	1
"055911"	"NonMS"	0.998403685798644
"055911"	"MS"	1
"055912"	"NonMS"	0.998403685798644
"055912"	"MS"	1
"055916"	"NonMS"	0.957879874008906
"055916"	"MS"	0.961658593558799
"055921"	"NonMS"	0.0495075250276753
"055921"	"MS"	0.0521395411039741
"055923"	"NonMS"	0.0638757262245549
"055923"	"MS"	0.0682501661791394
"055928"	"NonMS"	0.0305449277793923
"055928"	"MS"	0.0315114943336986
"055950"	"NonMS"	0.223227115205815
"055950"	"MS"	0.223275263136788
"055951"	"NonMS"	0.223227115205815
"055951"	"MS"	0.223275263136788
"055952"	"NonMS"	0.249427589079699
"055952"	"MS"	0.99905652095431
"055953"	"NonMS"	0.249427589079699
"055953"	"MS"	0.99905652095431
"055954"	"NonMS"	0.249416829738351
"055954"	"MS"	0.998412221999896
"055955"	"NonMS"	0.249427589079699
"055955"	"MS"	0.99905652095431
"055956"	"NonMS"	0.249416829738351
"055956"	"MS"	0.998412221999896
"055957"	"NonMS"	0.249427589079699
"055957"	"MS"	0.99905652095431
"055958"	"NonMS"	0.249416829738351
"055958"	"MS"	0.998412221999896
"055959"	"NonMS"	0.249416829738351
"055959"	"MS"	0.998412221999896
"055960"	"NonMS"	0.249427589079699
"055960"	"MS"	0.99905652095431
"055961"	"NonMS"	0.249427589079699
"055961"	"MS"	0.99905652095431
"055962"	"NonMS"	0.249416829738351
"055962"	"MS"	0.998412221999896
"055963"	"NonMS"	0.249427589079699
"055963"	"MS"	0.99905652095431
"055964"	"NonMS"	0.249427589079699
"055964"	"MS"	0.99905652095431
"055965"	"NonMS"	0.249427589079699
"055965"	"MS"	0.99905652095431
"055966"	"NonMS"	0.249427589079699
"055966"	"MS"	0.99905652095431
"055967"	"NonMS"	0.249427589079699
"055967"	"MS"	0.99905652095431
"055968"	"NonMS"	0.249427589079699
"055968"	"MS"	0.99905652095431
"055969"	"NonMS"	0.249427589079699
"055969"	"MS"	0.99905652095431
"055970"	"NonMS"	0.249427589079699
"055970"	"MS"	0.99905652095431
"055971"	"NonMS"	0.249427589079699
"055971"	"MS"	0.99905652095431
"055972"	"NonMS"	0.249427589079699
"055972"	"MS"	0.99905652095431
"055973"	"NonMS"	0.249427589079699
"055973"	"MS"	0.99905652095431
"055974"	"NonMS"	0.249427589079699
"055974"	"MS"	0.99905652095431
"055975"	"NonMS"	0.249427589079699
"055975"	"MS"	0.99905652095431
"055976"	"NonMS"	0.249699425675514
"055976"	"MS"	1
"055977"	"NonMS"	0.249699425675514
"055977"	"MS"	1
"055978"	"NonMS"	0.249699425675514
"055978"	"MS"	1
"055979"	"NonMS"	0.249699425675514
"055979"	"MS"	1
"055980"	"NonMS"	0.983632552996196
"055980"	"MS"	0.988767702802086
"055981"	"NonMS"	0.984726897317556
"055981"	"MS"	0.991206353780526
"055982"	"NonMS"	0.984726897317556
"055982"	"MS"	0.991206353780526
"055983"	"NonMS"	0.983632552996196
"055983"	"MS"	0.988767702802086
"055984"	"NonMS"	0.987646557327233
"055984"	"MS"	0.989421300309074
"055985"	"NonMS"	0.987646557327233
"055985"	"MS"	0.989421300309074
"055986"	"NonMS"	0.984726897317556
"055986"	"MS"	0.991206353780526
"055987"	"NonMS"	0.983632552996196
"055987"	"MS"	0.988767702802086
"055988"	"NonMS"	0.983632552996196
"055988"	"MS"	0.988767702802086
"055989"	"NonMS"	0.983632552996196
"055989"	"MS"	0.988767702802086
"055990"	"NonMS"	0.983632552996196
"055990"	"MS"	0.988767702802086
"055991"	"NonMS"	0.983632552996196
"055991"	"MS"	0.988767702802086
"055992"	"NonMS"	0.987646557327233
"055992"	"MS"	0.989421300309074
"055993"	"NonMS"	0.983632552996196
"055993"	"MS"	0.988767702802086
"055994"	"NonMS"	0.0788104634908773
"055994"	"MS"	0.0788104634908773
"055995"	"NonMS"	0.0788104634908773
"055995"	"MS"	0.0788104634908773
"055996"	"NonMS"	0.0788104634908773
"055996"	"MS"	0.0788104634908773
"055997"	"NonMS"	0.0788104634908773
"055997"	"MS"	0.0788104634908773
"056003"	"NonMS"	0.0788104634908773
"056003"	"MS"	0.0788104634908773
"056004"	"NonMS"	0.0788104634908773
"056004"	"MS"	0.0788104634908773
"056012"	"NonMS"	0.157089268632432
"056012"	"MS"	0.171994101956416
"056018"	"NonMS"	0.442709479755163
"056018"	"MS"	0.443012853173023
"056020"	"NonMS"	0.0486467267247373
"056020"	"MS"	0.0513782615148018
"056022"	"NonMS"	0.163210319398516
"056022"	"MS"	0.163210319398516
"056023"	"NonMS"	0.163210319398516
"056023"	"MS"	0.163210319398516
"056024"	"NonMS"	0.904871128490022
"056024"	"MS"	0.935844292270097
"056029"	"NonMS"	0.153633008688426
"056029"	"MS"	0.167686174868581
"056032"	"NonMS"	0.958834442277994
"056032"	"MS"	0.973022372193188
"056034"	"NonMS"	0.941883935376343
"056034"	"MS"	0.941883935376343
"056036"	"NonMS"	0.0901695059351874
"056036"	"MS"	0.0906641434924062
"056058"	"NonMS"	0.247815174849805
"056058"	"MS"	0.995697782210225
"056059"	"NonMS"	0.247815174849805
"056059"	"MS"	0.995697782210225
"056060"	"NonMS"	0.247815174849805
"056060"	"MS"	0.995697782210225
"056061"	"NonMS"	0.247815174849805
"056061"	"MS"	0.995697782210225
"056062"	"NonMS"	0.247815174849805
"056062"	"MS"	0.995697782210225
"056063"	"NonMS"	0.247815174849805
"056063"	"MS"	0.995697782210225
"056064"	"NonMS"	0.247815174849805
"056064"	"MS"	0.995697782210225
"056065"	"NonMS"	0.247815174849805
"056065"	"MS"	0.995697782210225
"056066"	"NonMS"	0.247815174849805
"056066"	"MS"	0.995697782210225
"056067"	"NonMS"	0.247815174849805
"056067"	"MS"	0.995697782210225
"056068"	"NonMS"	0.247815174849805
"056068"	"MS"	0.995697782210225
"056069"	"NonMS"	0.247815174849805
"056069"	"MS"	0.995697782210225
"056070"	"NonMS"	0.247815174849805
"056070"	"MS"	0.995697782210225
"056071"	"NonMS"	0.247815174849805
"056071"	"MS"	0.995697782210225
"056072"	"NonMS"	0.247815174849805
"056072"	"MS"	0.995697782210225
"056073"	"NonMS"	0.247815174849805
"056073"	"MS"	0.995697782210225
"056074"	"NonMS"	0.247815174849805
"056074"	"MS"	0.995697782210225
"056075"	"NonMS"	0.247815174849805
"056075"	"MS"	0.995697782210225
"056076"	"NonMS"	0.247815174849805
"056076"	"MS"	0.995697782210225
"056077"	"NonMS"	0.247815174849805
"056077"	"MS"	0.995697782210225
"056078"	"NonMS"	0.247815174849805
"056078"	"MS"	0.995697782210225
"056079"	"NonMS"	0.247815174849805
"056079"	"MS"	0.995697782210225
"056080"	"NonMS"	0.247815174849805
"056080"	"MS"	0.995697782210225
"056081"	"NonMS"	0.248325121840215
"056081"	"MS"	0.996310945213937
"056082"	"NonMS"	0.247815174849805
"056082"	"MS"	0.995697782210225
"056083"	"NonMS"	0.248325121840215
"056083"	"MS"	0.996310945213937
"056084"	"NonMS"	0.248325121840215
"056084"	"MS"	0.996310945213937
"056085"	"NonMS"	0.248325121840215
"056085"	"MS"	0.996310945213937
"056092"	"NonMS"	0.0420938916658218
"056092"	"MS"	0.0439849424927679
"056094"	"NonMS"	0.0420938916658218
"056094"	"MS"	0.0439849424927679
"056122"	"NonMS"	0.0738873945748803
"056122"	"MS"	0.0738873945748803
"056123"	"NonMS"	0.0738873945748803
"056123"	"MS"	0.0738873945748803
"056124"	"NonMS"	0.0738873945748803
"056124"	"MS"	0.0738873945748803
"056126"	"NonMS"	0.0738873945748803
"056126"	"MS"	0.0738873945748803
"056127"	"NonMS"	0.0738873945748803
"056127"	"MS"	0.0738873945748803
"056128"	"NonMS"	0.0738873945748803
"056128"	"MS"	0.0738873945748803
"056129"	"NonMS"	0.193125085254399
"056129"	"MS"	0.216358412798212
"056130"	"NonMS"	0.987040333755788
"056130"	"MS"	0.990302550528165
"056132"	"NonMS"	0.0507405631544108
"056132"	"MS"	0.053503281391003
"056133"	"NonMS"	0.0507405631544108
"056133"	"MS"	0.053503281391003
"056134"	"NonMS"	0.979173908516415
"056134"	"MS"	0.99331952061751
"056135"	"NonMS"	0.979173908516415
"056135"	"MS"	0.99331952061751
"056136"	"NonMS"	0.978819660205211
"056136"	"MS"	0.994318925368538
"056137"	"NonMS"	0.979173908516415
"056137"	"MS"	0.99331952061751
"056138"	"NonMS"	0.979173908516415
"056138"	"MS"	0.99331952061751
"056139"	"NonMS"	0.979173908516415
"056139"	"MS"	0.99331952061751
"056140"	"NonMS"	0.965000070479117
"056140"	"MS"	0.989749743382151
"056141"	"NonMS"	0.979173908516415
"056141"	"MS"	0.99331952061751
"056142"	"NonMS"	0.979173908516415
"056142"	"MS"	0.99331952061751
"056143"	"NonMS"	0.978819660205211
"056143"	"MS"	0.994318925368538
"056144"	"NonMS"	0.979173908516415
"056144"	"MS"	0.99331952061751
"056145"	"NonMS"	0.979173908516415
"056145"	"MS"	0.99331952061751
"056146"	"NonMS"	0.979173908516415
"056146"	"MS"	0.99331952061751
"056147"	"NonMS"	0.980000540891389
"056147"	"MS"	0.98492837922318
"056152"	"NonMS"	0.0519942475263089
"056152"	"MS"	0.0549171077341434
"056161"	"NonMS"	0.0451285686144278
"056161"	"MS"	0.0472778226128291
"056162"	"NonMS"	0.460712998308547
"056162"	"MS"	0.461106164502365
"056163"	"NonMS"	0.0162559207289017
"056163"	"MS"	0.0167761703281565
"056165"	"NonMS"	0.11172998383331
"056165"	"MS"	0.122947457800114
"056173"	"NonMS"	0.99319137680201
"056173"	"MS"	0.996761314163145
"056174"	"NonMS"	0.99319137680201
"056174"	"MS"	0.996761314163145
"056175"	"NonMS"	0.99319137680201
"056175"	"MS"	0.996761314163145
"056176"	"NonMS"	0.99319137680201
"056176"	"MS"	0.996761314163145
"056211"	"NonMS"	0.966199796756948
"056211"	"MS"	1
"056212"	"NonMS"	0.958834442277994
"056212"	"MS"	0.973022372193188
"056213"	"NonMS"	0.958834442277994
"056213"	"MS"	0.973022372193188
"056214"	"NonMS"	0.156616966401379
"056214"	"MS"	0.171460531284807
"056226"	"NonMS"	0.977858093082029
"056226"	"MS"	0.985603484198782
"056235"	"NonMS"	0.249081344398183
"056235"	"MS"	1
"056236"	"NonMS"	0.249081344398183
"056236"	"MS"	1
"056237"	"NonMS"	0.249081344398183
"056237"	"MS"	1
"056238"	"NonMS"	0.249081344398183
"056238"	"MS"	1
"056239"	"NonMS"	0.249081344398183
"056239"	"MS"	1
"056240"	"NonMS"	0.249081344398183
"056240"	"MS"	1
"056241"	"NonMS"	0.249081344398183
"056241"	"MS"	1
"056242"	"NonMS"	0.249081344398183
"056242"	"MS"	1
"056243"	"NonMS"	0.249081344398183
"056243"	"MS"	1
"056244"	"NonMS"	0.249081344398183
"056244"	"MS"	1
"056245"	"NonMS"	0.249081344398183
"056245"	"MS"	1
"056246"	"NonMS"	0.249081344398183
"056246"	"MS"	1
"056247"	"NonMS"	0.249081344398183
"056247"	"MS"	1
"056248"	"NonMS"	0.249081344398183
"056248"	"MS"	1
"056249"	"NonMS"	0.249081344398183
"056249"	"MS"	1
"056250"	"NonMS"	0.960002424830262
"056250"	"MS"	0.984617871620781
"056251"	"NonMS"	0.967596568981116
"056251"	"MS"	0.993649412276627
"056252"	"NonMS"	0.968601268693793
"056252"	"MS"	0.987772372648004
"056253"	"NonMS"	0.967596568981116
"056253"	"MS"	0.993649412276627
"056254"	"NonMS"	0.968601268693793
"056254"	"MS"	0.987772372648004
"056255"	"NonMS"	0.967596568981116
"056255"	"MS"	0.993649412276627
"056256"	"NonMS"	0.980003339198335
"056256"	"MS"	0.989894272556269
"056257"	"NonMS"	0.968601268693793
"056257"	"MS"	0.987772372648004
"056258"	"NonMS"	0.967596568981116
"056258"	"MS"	0.993649412276627
"056259"	"NonMS"	0.967596568981116
"056259"	"MS"	0.993649412276627
"056260"	"NonMS"	0.968601268693793
"056260"	"MS"	0.987772372648004
"056261"	"NonMS"	0.968601268693793
"056261"	"MS"	0.987772372648004
"056262"	"NonMS"	0.968601268693793
"056262"	"MS"	0.987772372648004
"056263"	"NonMS"	0.968601268693793
"056263"	"MS"	0.987772372648004
"056267"	"NonMS"	0.151857523496754
"056267"	"MS"	0.151879707341377
"056268"	"NonMS"	0.151857523496754
"056268"	"MS"	0.151879707341377
"056269"	"NonMS"	0.0865393668250941
"056269"	"MS"	0.0865393668250941
"056271"	"NonMS"	0.160050009698339
"056271"	"MS"	0.160050009698339
"056272"	"NonMS"	0.160050009698339
"056272"	"MS"	0.160050009698339
"056275"	"NonMS"	0.168669786287895
"056275"	"MS"	0.184682673661007
"056278"	"NonMS"	0.0269511306561981
"056278"	"MS"	0.0448460035674344
"056279"	"NonMS"	0.0321765840292035
"056279"	"MS"	0.0332572191042219
"056284"	"NonMS"	0.986287877958831
"056284"	"MS"	0.98967781608943
"056285"	"NonMS"	0.986287877958831
"056285"	"MS"	0.98967781608943
"056286"	"NonMS"	0.986287877958831
"056286"	"MS"	0.98967781608943
"056287"	"NonMS"	0.248529309637554
"056287"	"MS"	0.996608026267963
"056288"	"NonMS"	0.248529309637554
"056288"	"MS"	0.996608026267963
"056289"	"NonMS"	0.248529309637554
"056289"	"MS"	0.996608026267963
"056290"	"NonMS"	0.248529309637554
"056290"	"MS"	0.996608026267963
"056291"	"NonMS"	0.248529309637554
"056291"	"MS"	0.996608026267963
"056292"	"NonMS"	0.248529309637554
"056292"	"MS"	0.996608026267963
"056293"	"NonMS"	0.248529309637554
"056293"	"MS"	0.996608026267963
"056294"	"NonMS"	0.248529309637554
"056294"	"MS"	0.996608026267963
"056295"	"NonMS"	0.248529309637554
"056295"	"MS"	0.996608026267963
"056296"	"NonMS"	0.248529309637554
"056296"	"MS"	0.996608026267963
"056297"	"NonMS"	0.248529309637554
"056297"	"MS"	0.996608026267963
"056298"	"NonMS"	0.27215981829062
"056298"	"MS"	0.99582018243148
"056299"	"NonMS"	0.27215981829062
"056299"	"MS"	0.99582018243148
"056303"	"NonMS"	0.27215981829062
"056303"	"MS"	0.99582018243148
"056304"	"NonMS"	0.27215981829062
"056304"	"MS"	0.99582018243148
"056305"	"NonMS"	0.27215981829062
"056305"	"MS"	0.99582018243148
"056306"	"NonMS"	0.27215981829062
"056306"	"MS"	0.99582018243148
"056307"	"NonMS"	0.27215981829062
"056307"	"MS"	0.99582018243148
"056308"	"NonMS"	0.27215981829062
"056308"	"MS"	0.99582018243148
"056309"	"NonMS"	0.27215981829062
"056309"	"MS"	0.99582018243148
"056310"	"NonMS"	0.27215981829062
"056310"	"MS"	0.99582018243148
"056311"	"NonMS"	0.27215981829062
"056311"	"MS"	0.99582018243148
"056312"	"NonMS"	0.27215981829062
"056312"	"MS"	0.99582018243148
"056313"	"NonMS"	0.248584758106934
"056313"	"MS"	0.997938915365082
"056314"	"NonMS"	0.248584758106934
"056314"	"MS"	0.997938915365082
"056315"	"NonMS"	0.248584758106934
"056315"	"MS"	0.997938915365082
"056316"	"NonMS"	0.248584758106934
"056316"	"MS"	0.997938915365082
"056317"	"NonMS"	0.248584758106934
"056317"	"MS"	0.997938915365082
"056318"	"NonMS"	0.27215981829062
"056318"	"MS"	0.99582018243148
"056319"	"NonMS"	0.27215981829062
"056319"	"MS"	0.99582018243148
"056320"	"NonMS"	0.992504446755431
"056320"	"MS"	0.992504446755431
"056321"	"NonMS"	0.992504446755431
"056321"	"MS"	0.992504446755431
"056333"	"NonMS"	0.946214069497355
"056333"	"MS"	0.993724130717392
"056334"	"NonMS"	0.960079892319048
"056334"	"MS"	1
"056343"	"NonMS"	0.977858093082029
"056343"	"MS"	0.985603484198782
"056344"	"NonMS"	0.97199696016469
"056344"	"MS"	0.97786681376961
"056347"	"NonMS"	0.996083645409903
"056347"	"MS"	0.998575433289794
"056348"	"NonMS"	0.992502930876127
"056348"	"MS"	0.994991915199425
"056349"	"NonMS"	0.996083645409903
"056349"	"MS"	0.998575433289794
"056350"	"NonMS"	0.996083645409903
"056350"	"MS"	0.998575433289794
"056351"	"NonMS"	0.996083645409903
"056351"	"MS"	0.998575433289794
"056352"	"NonMS"	0.990846780567011
"056352"	"MS"	0.995634700998676
"056353"	"NonMS"	0.990846780567011
"056353"	"MS"	0.995634700998676
"056354"	"NonMS"	0.990846780567011
"056354"	"MS"	0.995634700998676
"056355"	"NonMS"	0.990846780567011
"056355"	"MS"	0.995634700998676
"056356"	"NonMS"	0.990846780567011
"056356"	"MS"	0.995634700998676
"056357"	"NonMS"	0.990846780567011
"056357"	"MS"	0.995634700998676
"056358"	"NonMS"	0.990000771545405
"056358"	"MS"	0.994975264031265
"056359"	"NonMS"	0.992502930876127
"056359"	"MS"	0.994991915199425
"056360"	"NonMS"	0.990846780567011
"056360"	"MS"	0.995634700998676
"056375"	"NonMS"	0.056383329355473
"056375"	"MS"	0.0597893092713803
"056388"	"NonMS"	0.0753855218637069
"056388"	"MS"	0.0816488611882675
"056390"	"NonMS"	0.0269511306561981
"056390"	"MS"	0.0448460035674344
"056397"	"NonMS"	0.958165863434295
"056397"	"MS"	0.985653956508027
"056399"	"NonMS"	0.974623805457697
"056399"	"MS"	0.998075729848179
"056401"	"NonMS"	0.27824918969359
"056401"	"MS"	0.995145377021193
"056402"	"NonMS"	0.27824918969359
"056402"	"MS"	0.995145377021193
"056403"	"NonMS"	0.27824918969359
"056403"	"MS"	0.995145377021193
"056404"	"NonMS"	0.27824918969359
"056404"	"MS"	0.995145377021193
"056405"	"NonMS"	0.27824918969359
"056405"	"MS"	0.995145377021193
"056406"	"NonMS"	0.27824918969359
"056406"	"MS"	0.995145377021193
"056407"	"NonMS"	0.27824918969359
"056407"	"MS"	0.995145377021193
"056408"	"NonMS"	0.27824918969359
"056408"	"MS"	0.995145377021193
"056409"	"NonMS"	0.27824918969359
"056409"	"MS"	0.995145377021193
"056410"	"NonMS"	0.27824918969359
"056410"	"MS"	0.995145377021193
"056411"	"NonMS"	0.27824918969359
"056411"	"MS"	0.995145377021193
"056412"	"NonMS"	0.27824918969359
"056412"	"MS"	0.995145377021193
"056413"	"NonMS"	0.27824918969359
"056413"	"MS"	0.995145377021193
"056414"	"NonMS"	0.27824918969359
"056414"	"MS"	0.995145377021193
"056415"	"NonMS"	0.27824918969359
"056415"	"MS"	0.995145377021193
"056416"	"NonMS"	0.27824918969359
"056416"	"MS"	0.995145377021193
"056417"	"NonMS"	0.27824918969359
"056417"	"MS"	0.995145377021193
"056418"	"NonMS"	0.27824918969359
"056418"	"MS"	0.995145377021193
"056419"	"NonMS"	0.27824918969359
"056419"	"MS"	0.995145377021193
"056420"	"NonMS"	0.27824918969359
"056420"	"MS"	0.995145377021193
"056421"	"NonMS"	0.248087138033913
"056421"	"MS"	0.995584163810417
"056422"	"NonMS"	0.27824918969359
"056422"	"MS"	0.995145377021193
"056423"	"NonMS"	0.248087138033913
"056423"	"MS"	0.995584163810417
"056424"	"NonMS"	0.248087138033913
"056424"	"MS"	0.995584163810417
"056425"	"NonMS"	0.248087138033913
"056425"	"MS"	0.995584163810417
"056426"	"NonMS"	0.248087138033913
"056426"	"MS"	0.995584163810417
"056427"	"NonMS"	0.248087138033913
"056427"	"MS"	0.995584163810417
"056428"	"NonMS"	0.248087138033913
"056428"	"MS"	0.995584163810417
"056429"	"NonMS"	0.27824918969359
"056429"	"MS"	0.995145377021193
"056430"	"NonMS"	0.27824918969359
"056430"	"MS"	0.995145377021193
"056431"	"NonMS"	0.27824918969359
